id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
31269,Fresno europeo,03/02/2011 12:44,Medio (4 - 8 mts),110,Grande,-68.8534249307,-32.86449495,6,Residencial Norte,2694682.37982,no,medio
31270,Fresno europeo,03/02/2011 12:36,Muy bajo (1 - 2 mts),5,Chico,-68.8534139164,-32.864633287,6,Residencial Norte,2694682.37982,no,bajo
31271,Morera,03/02/2011 12:32,Medio (4 - 8 mts),128,Grande,-68.8534074947,-32.8646835453,6,Residencial Norte,2694682.37982,no,alto
31272,Morera,03/02/2011 12:29,Alto (> 8 mts),110,Grande,-68.8533993679,-32.8647591141,6,Residencial Norte,2694682.37982,no,medio
31273,Fresno europeo,03/02/2011 12:19,Medio (4 - 8 mts),56,Mediano,-68.8533953972,-32.8648924991,6,Residencial Norte,2694682.37982,no,bajo
31274,Fresno europeo,03/02/2011 12:16,Medio (4 - 8 mts),124,Grande,-68.8533512641,-32.864934451,6,Residencial Norte,2694682.37982,no,medio
31278,Morera,03/02/2011 12:03,Bajo (2 - 4 mts),34,Mediano,-68.8529465236,-32.864891571,6,Residencial Norte,2694682.37982,no,bajo
31281,Morera,03/02/2011 11:44,Medio (4 - 8 mts),110,Grande,-68.852900061,-32.8646811923,6,Residencial Norte,2694682.37982,no,medio
31282,Morera,03/02/2011 11:42,Medio (4 - 8 mts),120,Grande,-68.8529053762,-32.8646327775,6,Residencial Norte,2694682.37982,no,medio
31284,Morera,03/02/2011 11:39,Medio (4 - 8 mts),80,Grande,-68.8529126508,-32.8645507111,6,Residencial Norte,2694682.37982,no,medio
31286,Fresno europeo,03/02/2011 10:17,Bajo (2 - 4 mts),26,Mediano,-68.8529310982,-32.8643060126,6,Residencial Norte,2694682.37982,no,bajo
31287,Fresno europeo,03/02/2011 10:14,Bajo (2 - 4 mts),24,Mediano,-68.8529342824,-32.864276072,6,Residencial Norte,2694682.37982,no,bajo
31289,Morera,03/02/2011 10:10,Alto (> 8 mts),140,Grande,-68.85294893,-32.8641902415,6,Residencial Norte,2694682.37982,no,alto
31290,Morera,03/02/2011 10:08,Alto (> 8 mts),160,Grande,-68.8498759538,-32.8629692037,6,Residencial Norte,2694682.37982,no,alto
31291,Acer,25/02/2011 13:10,Alto (> 8 mts),80,Grande,-68.8484544554,-32.86466079,6,Residencial Norte,2694682.37982,no,medio
31292,Paraiso,25/02/2011 13:08,Alto (> 8 mts),190,Grande,-68.8484586176,-32.8647263483,6,Residencial Norte,2694682.37982,no,alto
31295,Prunas,25/02/2011 13:02,Muy bajo (1 - 2 mts),5,Chico,-68.8484580168,-32.8648496725,6,Residencial Norte,2694682.37982,no,bajo
31297,Acer,25/02/2011 12:57,Medio (4 - 8 mts),120,Grande,-68.8484619841,-32.8649406529,6,Residencial Norte,2694682.37982,no,medio
31298,Acer,25/02/2011 12:53,Medio (4 - 8 mts),130,Grande,-68.8484646315,-32.8649752902,6,Residencial Norte,2694682.37982,no,alto
31299,Morera,25/02/2011 12:49,Medio (4 - 8 mts),80,Grande,-68.8484635413,-32.865057868,6,Residencial Norte,2694682.37982,no,medio
31301,Morera,25/02/2011 13:15,Alto (> 8 mts),180,Grande,-68.8485065999,-32.8646142473,6,Residencial Norte,2694682.37982,si,alto
31304,Morera,25/02/2011 13:30,Alto (> 8 mts),190,Grande,-68.8486995174,-32.8646314281,6,Residencial Norte,2694682.37982,no,alto
31305,Morera,25/02/2011 13:32,Alto (> 8 mts),180,Grande,-68.8487603058,-32.8646368414,6,Residencial Norte,2694682.37982,no,alto
31306,Morera,28/02/2011 09:34,Alto (> 8 mts),88,Grande,-68.8488217327,-32.8646412438,6,Residencial Norte,2694682.37982,si,medio
31307,Morera,28/02/2011 09:36,Medio (4 - 8 mts),100,Grande,-68.8488846206,-32.8646479121,6,Residencial Norte,2694682.37982,si,medio
31308,Fresno europeo,28/02/2011 10:32,Bajo (2 - 4 mts),34,Mediano,-68.8495731542,-32.8647565693,6,Residencial Norte,2694682.37982,no,bajo
31310,Fresno europeo,28/02/2011 10:43,Medio (4 - 8 mts),64,Grande,-68.8495588372,-32.8649300193,6,Residencial Norte,2694682.37982,no,medio
31312,Morera,28/02/2011 10:56,Alto (> 8 mts),140,Grande,-68.8495417518,-32.8651370154,6,Residencial Norte,2694682.37982,no,alto
31313,Morera,28/02/2011 10:59,Alto (> 8 mts),130,Grande,-68.849537211,-32.8651920295,6,Residencial Norte,2694682.37982,no,alto
31314,Morera,28/02/2011 11:01,Alto (> 8 mts),140,Grande,-68.8495327084,-32.8652465713,6,Residencial Norte,2694682.37982,no,alto
31319,Paraiso,28/02/2011 11:39,Alto (> 8 mts),80,Grande,-68.84882407,-32.8652391788,6,Residencial Norte,2694682.37982,no,medio
31323,Acer,25/02/2011 12:27,Alto (> 8 mts),140,Grande,-68.8484628484,-32.8653314667,6,Residencial Norte,2694682.37982,no,alto
31325,Acer,25/02/2011 12:18,Alto (> 8 mts),150,Grande,-68.8484704446,-32.8655647715,6,Residencial Norte,2694682.37982,no,alto
31326,Acer,25/02/2011 12:16,Alto (> 8 mts),140,Grande,-68.84846766,-32.8656063732,6,Residencial Norte,2694682.37982,no,alto
31327,Acer,25/02/2011 12:13,Medio (4 - 8 mts),110,Grande,-68.8484688017,-32.8656600309,6,Residencial Norte,2694682.37982,no,medio
31328,Acer,25/02/2011 12:08,Medio (4 - 8 mts),124,Grande,-68.8484741631,-32.86572854,6,Residencial Norte,2694682.37982,no,medio
31329,Acer,25/02/2011 12:04,Alto (> 8 mts),160,Grande,-68.8484736052,-32.8658222697,6,Residencial Norte,2694682.37982,no,alto
31332,Acer,25/02/2011 10:50,Medio (4 - 8 mts),140,Grande,-68.8484731594,-32.8660215483,6,Residencial Norte,2694682.37982,no,alto
31334,Acer,25/02/2011 10:44,Medio (4 - 8 mts),130,Grande,-68.8484827691,-32.8661396161,6,Residencial Norte,2694682.37982,no,alto
31336,Acer,25/02/2011 10:35,Alto (> 8 mts),120,Grande,-68.8485894867,-32.8662254577,6,Residencial Norte,2694682.37982,no,medio
31339,Morera,25/02/2011 10:29,Alto (> 8 mts),226,Grande,-68.8487738614,-32.8662330774,6,Residencial Norte,2694682.37982,no,muy alto
31340,Paraiso,25/02/2011 10:24,Alto (> 8 mts),140,Grande,-68.8489174784,-32.8662443733,6,Residencial Norte,2694682.37982,no,alto
31341,Paraiso,25/02/2011 10:21,Alto (> 8 mts),160,Grande,-68.8490278097,-32.8662484117,6,Residencial Norte,2694682.37982,si,alto
31342,Morera,25/02/2011 10:18,Bajo (2 - 4 mts),20,Chico,-68.8490826189,-32.8662527384,6,Residencial Norte,2694682.37982,no,bajo
31344,Morera,25/02/2011 10:12,Medio (4 - 8 mts),34,Mediano,-68.8492938672,-32.8662653823,6,Residencial Norte,2694682.37982,no,bajo
31345,Morera,25/02/2011 10:09,Muy bajo (1 - 2 mts),16,Chico,-68.8493355827,-32.8662683721,6,Residencial Norte,2694682.37982,no,bajo
31346,Morera,25/02/2011 10:04,Muy bajo (1 - 2 mts),20,Chico,-68.8493772254,-32.866268975,6,Residencial Norte,2694682.37982,no,bajo
31350,Morera,01/03/2011 12:53,Alto (> 8 mts),170,Grande,-68.8494556796,-32.8659499189,6,Residencial Norte,2694682.37982,no,alto
31351,Morera,01/03/2011 12:47,Alto (> 8 mts),144,Grande,-68.8494616796,-32.8658963862,6,Residencial Norte,2694682.37982,no,alto
31352,Morera,01/03/2011 12:44,Medio (4 - 8 mts),90,Grande,-68.8494024771,-32.8658536089,6,Residencial Norte,2694682.37982,no,medio
31356,Morera,28/02/2011 13:38,Alto (> 8 mts),150,Grande,-68.848873079,-32.8658218115,6,Residencial Norte,2694682.37982,si,alto
31358,Acer,28/02/2011 13:03,Alto (> 8 mts),170,Grande,-68.8489547139,-32.8657589041,6,Residencial Norte,2694682.37982,no,alto
31359,Acer,28/02/2011 12:59,Alto (> 8 mts),92,Grande,-68.8490256444,-32.8657651574,6,Residencial Norte,2694682.37982,no,medio
31362,Morera,28/02/2011 12:30,Alto (> 8 mts),160,Grande,-68.8494910445,-32.8656484915,6,Residencial Norte,2694682.37982,no,alto
31363,Paraiso,28/02/2011 12:27,Alto (> 8 mts),144,Grande,-68.849494521,-32.8656245971,6,Residencial Norte,2694682.37982,no,alto
31365,Morera,28/02/2011 12:21,Medio (4 - 8 mts),180,Grande,-68.8495020792,-32.8654802737,6,Residencial Norte,2694682.37982,no,alto
31372,Fresno europeo,23/05/2011 13:22,Bajo (2 - 4 mts),100,Grande,-68.8505780479,-32.8841539025,1,Parque Central,1655357.93265,no,medio
31374,Fresno europeo,23/05/2011 13:19,Alto (> 8 mts),160,Grande,-68.8507165843,-32.8841310748,1,Parque Central,1655357.93265,si,alto
31375,Fresno americano,23/05/2011 13:17,Medio (4 - 8 mts),50,Mediano,-68.8507860701,-32.8841173618,1,Parque Central,1655357.93265,no,bajo
31377,Fresno europeo,23/05/2011 13:13,Medio (4 - 8 mts),130,Grande,-68.8511473774,-32.8840512195,1,Parque Central,1655357.93265,no,alto
31378,Fresno europeo,23/05/2011 13:12,Medio (4 - 8 mts),140,Grande,-68.8512050013,-32.8840430204,1,Parque Central,1655357.93265,no,alto
31379,Paraiso,23/05/2011 13:10,Medio (4 - 8 mts),120,Grande,-68.8512581304,-32.8840329423,1,Parque Central,1655357.93265,no,medio
31380,Fresno europeo,23/05/2011 13:08,Medio (4 - 8 mts),120,Grande,-68.8513040992,-32.8840230305,1,Parque Central,1655357.93265,no,medio
31384,Morera,23/05/2011 13:04,Medio (4 - 8 mts),120,Grande,-68.8515177583,-32.8840778783,1,Parque Central,1655357.93265,no,medio
31385,Fresno europeo,23/05/2011 13:02,Bajo (2 - 4 mts),60,Mediano,-68.8514890576,-32.8841520454,1,Parque Central,1655357.93265,no,bajo
31386,Fresno europeo,23/05/2011 12:57,Medio (4 - 8 mts),80,Grande,-68.851436746,-32.8843274192,1,Parque Central,1655357.93265,no,medio
31388,Morera,23/05/2011 12:52,Alto (> 8 mts),140,Grande,-68.8513845693,-32.8845261299,1,Parque Central,1655357.93265,no,alto
31390,Morera,23/05/2011 12:48,Alto (> 8 mts),200,Grande,-68.8513542777,-32.8846281258,5,Residencial Sur,2423808.92355,no,alto
31393,Morera,23/05/2011 12:41,Bajo (2 - 4 mts),22,Mediano,-68.8513161497,-32.8848061648,5,Residencial Sur,2423808.92355,no,bajo
31394,Morera,23/05/2011 12:39,Bajo (2 - 4 mts),24,Mediano,-68.8513030271,-32.8848570046,5,Residencial Sur,2423808.92355,no,bajo
31395,Fresno europeo,23/05/2011 12:38,Alto (> 8 mts),140,Grande,-68.8512885133,-32.8849089248,5,Residencial Sur,2423808.92355,no,alto
31396,Fresno europeo,23/05/2011 10:52,Alto (> 8 mts),100,Grande,-68.8512769402,-32.8849508398,5,Residencial Sur,2423808.92355,si,medio
31398,Morera,23/05/2011 10:46,Medio (4 - 8 mts),160,Grande,-68.8512052119,-32.8850041347,5,Residencial Sur,2423808.92355,si,alto
31400,Fresno europeo,23/05/2011 10:43,Medio (4 - 8 mts),110,Grande,-68.8509786879,-32.8850478675,5,Residencial Sur,2423808.92355,no,medio
31403,Pltano,23/05/2011 10:35,Alto (> 8 mts),220,Grande,-68.8506977507,-32.8851020849,1,Parque Central,1655357.93265,no,muy alto
31404,Fresno europeo,23/05/2011 10:33,Alto (> 8 mts),110,Grande,-68.8506321749,-32.8851149143,1,Parque Central,1655357.93265,no,medio
31407,Fresno europeo,23/05/2011 10:27,Medio (4 - 8 mts),50,Mediano,-68.8504853614,-32.8850662972,1,Parque Central,1655357.93265,no,bajo
31408,Fresno europeo,23/05/2011 10:23,Alto (> 8 mts),150,Grande,-68.8504664276,-32.8850136158,1,Parque Central,1655357.93265,no,alto
31411,Fresno europeo,23/05/2011 10:12,Muy bajo (1 - 2 mts),4,Chico,-68.8504179894,-32.8848391705,1,Parque Central,1655357.93265,no,bajo
31412,Fresno europeo,23/05/2011 10:05,Muy bajo (1 - 2 mts),4,Chico,-68.8504017474,-32.8847744998,1,Parque Central,1655357.93265,no,bajo
31416,Fresno europeo,23/05/2011 09:58,Bajo (2 - 4 mts),40,Mediano,-68.8503124172,-32.8844334431,1,Parque Central,1655357.93265,no,bajo
31418,Morera,23/05/2011 09:56,Medio (4 - 8 mts),140,Grande,-68.850276947,-32.8843007617,1,Parque Central,1655357.93265,no,alto
31419,Morera,14/07/2011 10:23,Medio (4 - 8 mts),95,Grande,-68.8503448904,-32.8850935479,1,Parque Central,1655357.93265,si,medio
31420,Pltano,14/07/2011 10:19,Alto (> 8 mts),240,Grande,-68.8502798447,-32.8851990582,1,Parque Central,1655357.93265,si,muy alto
31422,Morera,14/07/2011 10:13,Alto (> 8 mts),230,Grande,-68.8501386041,-32.8852223899,1,Parque Central,1655357.93265,si,muy alto
31423,Morera,14/07/2011 10:11,Medio (4 - 8 mts),60,Mediano,-68.8500444514,-32.885241786900004,1,Parque Central,1655357.93265,si,bajo
31425,Pltano,14/07/2011 10:05,Alto (> 8 mts),210,Grande,-68.8498194219,-32.88528579,1,Parque Central,1655357.93265,no,alto
31426,Pltano,14/07/2011 10:02,Alto (> 8 mts),245,Grande,-68.8497472655,-32.8852982369,1,Parque Central,1655357.93265,no,muy alto
31427,Pltano,14/07/2011 10:01,Alto (> 8 mts),275,Grande,-68.8496602295,-32.8853135287,1,Parque Central,1655357.93265,no,muy alto
31430,Morera,14/07/2011 09:56,Alto (> 8 mts),142,Grande,-68.8494221787,-32.8853576714,1,Parque Central,1655357.93265,no,alto
31432,Morera,14/07/2011 09:30,Medio (4 - 8 mts),66,Grande,-68.8492832084,-32.8853848721,1,Parque Central,1655357.93265,no,medio
31434,Fresno europeo,14/07/2011 09:22,Alto (> 8 mts),160,Grande,-68.8490112311,-32.8853849048,1,Parque Central,1655357.93265,no,alto
31436,Fresno europeo,14/07/2011 09:14,Medio (4 - 8 mts),107,Grande,-68.8489707626,-32.8852386916,1,Parque Central,1655357.93265,no,medio
31440,Fresno europeo,14/07/2011 09:05,Alto (> 8 mts),170,Grande,-68.848859819,-32.8848071879,1,Parque Central,1655357.93265,no,alto
31444,Fresno europeo,13/07/2011 12:30,Alto (> 8 mts),200,Grande,-68.8487813621,-32.8845168978,1,Parque Central,1655357.93265,no,alto
31447,Morera,13/07/2011 12:24,Alto (> 8 mts),155,Grande,-68.8490540749,-32.8844452127,1,Parque Central,1655357.93265,si,alto
31448,Fresno europeo,13/07/2011 12:23,Alto (> 8 mts),180,Grande,-68.849132646,-32.8844307903,1,Parque Central,1655357.93265,si,alto
31451,Fresno europeo,13/07/2011 12:15,Alto (> 8 mts),158,Grande,-68.8494065277,-32.8843772217,1,Parque Central,1655357.93265,si,alto
31455,Fresno europeo,13/07/2011 11:48,Alto (> 8 mts),165,Grande,-68.8500658169,-32.8842584088,1,Parque Central,1655357.93265,no,alto
31457,Morera,13/07/2011 11:44,Alto (> 8 mts),103,Grande,-68.8501538988,-32.8843436521,1,Parque Central,1655357.93265,no,medio
31459,Morera,13/07/2011 11:25,Alto (> 8 mts),108,Grande,-68.850213749,-32.8845946441,1,Parque Central,1655357.93265,no,medio
31462,Morera,13/07/2011 11:30,Alto (> 8 mts),130,Grande,-68.8502904927,-32.8848776176,1,Parque Central,1655357.93265,no,alto
31463,Fresno europeo,13/07/2011 11:31,Alto (> 8 mts),128,Grande,-68.8503043185,-32.8849440889,1,Parque Central,1655357.93265,no,alto
31466,Morera,19/05/2011 13:10,Medio (4 - 8 mts),74,Grande,-68.858488871,-32.8914323649,5,Residencial Sur,2423808.92355,no,medio
31467,Morera,19/05/2011 13:09,Medio (4 - 8 mts),76,Grande,-68.8584555328,-32.8914281793,5,Residencial Sur,2423808.92355,no,medio
31471,Pltano,19/05/2011 11:46,Alto (> 8 mts),200,Grande,-68.8584196032,-32.8915749341,5,Residencial Sur,2423808.92355,no,alto
31473,Pltano,19/05/2011 11:42,Alto (> 8 mts),180,Grande,-68.8585268305,-32.8915548575,5,Residencial Sur,2423808.92355,no,alto
31474,Pltano,19/05/2011 11:40,Alto (> 8 mts),180,Grande,-68.8586263664,-32.891532518,5,Residencial Sur,2423808.92355,no,alto
31477,Paraiso sombrilla,19/05/2011 11:36,Alto (> 8 mts),170,Grande,-68.8587531516,-32.8915124633,5,Residencial Sur,2423808.92355,si,alto
31479,Paraiso,19/05/2011 11:29,Medio (4 - 8 mts),115,Grande,-68.8581199103,-32.8912498051,5,Residencial Sur,2423808.92355,no,medio
31480,Olmo comun,19/05/2011 11:18,Medio (4 - 8 mts),95,Grande,-68.8584675969,-32.8913689519,5,Residencial Sur,2423808.92355,no,medio
31481,Paraiso,19/05/2011 11:17,Alto (> 8 mts),150,Grande,-68.8586759728,-32.8914009352,5,Residencial Sur,2423808.92355,si,alto
31484,Morera,19/05/2011 11:07,Medio (4 - 8 mts),80,Grande,-68.8588825769,-32.8912373392,5,Residencial Sur,2423808.92355,no,medio
31485,Eucalyptus,19/05/2011 11:05,Alto (> 8 mts),160,Grande,-68.8588861838,-32.8912010277,5,Residencial Sur,2423808.92355,no,alto
31486,Ailanthus,19/05/2011 11:02,Alto (> 8 mts),78,Grande,-68.8588825745,-32.8911094388,5,Residencial Sur,2423808.92355,no,medio
31490,Fresno europeo,19/05/2011 10:58,Medio (4 - 8 mts),65,Grande,-68.8588850692,-32.8909683548,5,Residencial Sur,2423808.92355,no,medio
31491,Morera,19/05/2011 10:56,Alto (> 8 mts),140,Grande,-68.8588858314,-32.8909426539,5,Residencial Sur,2423808.92355,no,alto
31492,Morera,19/05/2011 10:55,Alto (> 8 mts),140,Grande,-68.8588853572,-32.8909046921,5,Residencial Sur,2423808.92355,si,alto
31496,Paraiso,19/05/2011 10:50,Alto (> 8 mts),115,Grande,-68.8588830332,-32.8906178614,5,Residencial Sur,2423808.92355,no,medio
31497,Caducifolio,19/05/2011 10:49,Alto (> 8 mts),95,Grande,-68.8588829962,-32.8905737686,5,Residencial Sur,2423808.92355,no,medio
31500,Pltano,19/05/2011 10:34,Alto (> 8 mts),160,Grande,-68.8585240202,-32.8905411609,5,Residencial Sur,2423808.92355,no,alto
31501,Pltano,19/05/2011 10:30,Alto (> 8 mts),170,Grande,-68.8584094322,-32.890560872,5,Residencial Sur,2423808.92355,si,alto
31502,Pltano,19/05/2011 10:27,Alto (> 8 mts),174,Grande,-68.8583118586,-32.8905764825,5,Residencial Sur,2423808.92355,no,alto
31503,Pltano,19/05/2011 10:25,Alto (> 8 mts),190,Grande,-68.8581909927,-32.8906002476,5,Residencial Sur,2423808.92355,no,alto
31504,Pltano,19/05/2011 10:23,Alto (> 8 mts),180,Grande,-68.8580960629,-32.8906165507,5,Residencial Sur,2423808.92355,no,alto
31507,Fresno europeo,19/05/2011 10:19,Medio (4 - 8 mts),81,Grande,-68.8579834956,-32.8907408257,5,Residencial Sur,2423808.92355,no,medio
31508,Fresno europeo,19/05/2011 10:07,Medio (4 - 8 mts),120,Grande,-68.8579962722,-32.890781795,5,Residencial Sur,2423808.92355,no,medio
31511,Fresno europeo,19/05/2011 10:02,Alto (> 8 mts),122,Grande,-68.8580450106,-32.8909696547,5,Residencial Sur,2423808.92355,no,medio
31514,Fresno europeo,19/05/2011 09:46,Alto (> 8 mts),120,Grande,-68.8581103891,-32.8911886596,5,Residencial Sur,2423808.92355,no,medio
31515,Pltano,18/05/2011 12:31,Alto (> 8 mts),220,Grande,-68.8591287298,-32.8914575772,5,Residencial Sur,2423808.92355,no,muy alto
31516,Olmo comun,18/05/2011 12:27,Alto (> 8 mts),99,Grande,-68.8592318381,-32.8914400607,5,Residencial Sur,2423808.92355,no,medio
31517,Fresno europeo,18/05/2011 12:24,Alto (> 8 mts),96,Grande,-68.8593775683,-32.8914101037,5,Residencial Sur,2423808.92355,no,medio
31519,Fresno europeo,18/05/2011 12:21,Medio (4 - 8 mts),100,Grande,-68.8595286348,-32.8913766404,5,Residencial Sur,2423808.92355,no,medio
31520,Morera,18/05/2011 12:18,Alto (> 8 mts),138,Grande,-68.8596515692,-32.8913584741,5,Residencial Sur,2423808.92355,si,alto
31524,Pltano,18/05/2011 12:11,Alto (> 8 mts),145,Grande,-68.8599798715,-32.8913007732,5,Residencial Sur,2423808.92355,no,alto
31527,Morera,18/05/2011 11:05,Alto (> 8 mts),136,Grande,-68.8602534586,-32.8911718668,5,Residencial Sur,2423808.92355,no,alto
31529,Morera,18/05/2011 11:01,Alto (> 8 mts),137,Grande,-68.8602382946,-32.89102803,5,Residencial Sur,2423808.92355,no,alto
31530,Morera,18/05/2011 10:59,Alto (> 8 mts),145,Grande,-68.8602333818,-32.8909577827,5,Residencial Sur,2423808.92355,no,alto
31533,Morera,18/05/2011 10:50,Alto (> 8 mts),122,Grande,-68.860207732,-32.8907536111,5,Residencial Sur,2423808.92355,no,medio
31534,Morera,18/05/2011 10:42,Alto (> 8 mts),125,Grande,-68.8602059568,-32.8907203267,5,Residencial Sur,2423808.92355,no,medio
31538,Morera,18/05/2011 10:30,Alto (> 8 mts),107,Grande,-68.8601752862,-32.890453582,5,Residencial Sur,2423808.92355,no,medio
31539,Morera,18/05/2011 10:26,Alto (> 8 mts),111,Grande,-68.8601729315,-32.8903877558,5,Residencial Sur,2423808.92355,no,medio
31540,Morera,18/05/2011 10:24,Alto (> 8 mts),80,Grande,-68.8601669207,-32.8903361723,5,Residencial Sur,2423808.92355,no,medio
31542,Pltano,18/05/2011 10:21,Alto (> 8 mts),190,Grande,-68.8600668545,-32.8902632659,5,Residencial Sur,2423808.92355,no,alto
31543,Morera,18/05/2011 10:19,Medio (4 - 8 mts),35,Mediano,-68.8600171012,-32.8902738791,5,Residencial Sur,2423808.92355,no,bajo
31544,Morera,18/05/2011 10:18,Alto (> 8 mts),111,Grande,-68.8599565132,-32.8902857505,5,Residencial Sur,2423808.92355,si,medio
31548,Pltano,18/05/2011 09:55,Alto (> 8 mts),160,Grande,-68.8595949204,-32.8903454501,5,Residencial Sur,2423808.92355,no,alto
31550,Pltano,18/05/2011 09:51,Alto (> 8 mts),150,Grande,-68.8594487884,-32.8903765322,5,Residencial Sur,2423808.92355,no,alto
31553,Fresno europeo,18/05/2011 09:44,Medio (4 - 8 mts),37,Mediano,-68.8591477363,-32.890429616,5,Residencial Sur,2423808.92355,no,bajo
31555,Fresno europeo,18/05/2011 09:41,Alto (> 8 mts),116,Grande,-68.8590141569,-32.8904893379,5,Residencial Sur,2423808.92355,no,medio
31556,Fresno americano,18/05/2011 09:38,Alto (> 8 mts),104,Grande,-68.8590162689,-32.8906403736,5,Residencial Sur,2423808.92355,no,medio
31560,Morera,18/05/2011 09:28,Alto (> 8 mts),131,Grande,-68.8590124156,-32.8909139425,5,Residencial Sur,2423808.92355,si,alto
31561,Fresno europeo,18/05/2011 09:26,Alto (> 8 mts),106,Grande,-68.8590144506,-32.8909786863,5,Residencial Sur,2423808.92355,no,medio
31562,Morera,18/05/2011 09:10,Alto (> 8 mts),200,Grande,-68.8590164644,-32.8911242216,5,Residencial Sur,2423808.92355,no,alto
31564,Morera,18/05/2011 09:06,Alto (> 8 mts),82,Grande,-68.8590155089,-32.8913226828,5,Residencial Sur,2423808.92355,no,medio
31570,Fresno europeo,13/06/2011 15:16,Medio (4 - 8 mts),70,Grande,-68.8590613262,-32.8884401159,5,Residencial Sur,2423808.92355,no,medio
31572,Fresno europeo,13/06/2011 15:06,Alto (> 8 mts),92,Grande,-68.8590511276,-32.8887391055,5,Residencial Sur,2423808.92355,no,medio
31574,Fresno europeo,13/06/2011 15:03,Bajo (2 - 4 mts),17,Chico,-68.8590518321,-32.8888341031,5,Residencial Sur,2423808.92355,no,bajo
31578,Morera,13/06/2011 11:18,Alto (> 8 mts),121,Grande,-68.8591732166,-32.8891854904,5,Residencial Sur,2423808.92355,no,medio
31579,Morera,13/06/2011 11:16,Alto (> 8 mts),115,Grande,-68.8592523202,-32.8891738574,5,Residencial Sur,2423808.92355,si,medio
31580,Morera,13/06/2011 11:12,Alto (> 8 mts),196,Grande,-68.8593802796,-32.8891524509,5,Residencial Sur,2423808.92355,si,alto
31583,Morera,13/06/2011 11:06,Alto (> 8 mts),150,Grande,-68.8596334282,-32.8891042243,5,Residencial Sur,2423808.92355,no,alto
