id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa
18210,Perenne,05/08/2011 12:11,Medio (4 - 8 mts),73,Grande,-68.8389323296,-32.868267749,4,Cuarta Oeste,1173332.70145,no
18212,Palo borracho,05/08/2011 12:06,Bajo (2 - 4 mts),140,Grande,-68.8388881668,-32.8681098956,4,Cuarta Oeste,1173332.70145,no
18213,Jacarand,05/08/2011 12:05,Medio (4 - 8 mts),42,Mediano,-68.8388768287,-32.8680576728,4,Cuarta Oeste,1173332.70145,no
18214,Caducifolio,05/08/2011 12:04,Medio (4 - 8 mts),50,Mediano,-68.8388675947,-32.8680235769,4,Cuarta Oeste,1173332.70145,no
18215,Perenne,05/08/2011 12:03,Medio (4 - 8 mts),70,Grande,-68.83885847,-32.8679881285,4,Cuarta Oeste,1173332.70145,no
18217,Ligustro,05/08/2011 11:58,Bajo (2 - 4 mts),30,Mediano,-68.8388318609,-32.8678724068,4,Cuarta Oeste,1173332.70145,no
18218,Morera,05/08/2011 11:56,Medio (4 - 8 mts),83,Grande,-68.8388164643,-32.8678192772,4,Cuarta Oeste,1173332.70145,no
18219,Perenne,05/08/2011 11:49,Bajo (2 - 4 mts),50,Mediano,-68.8387981266,-32.8677381912,4,Cuarta Oeste,1173332.70145,no
18221,Morera,05/08/2011 11:47,Muy bajo (1 - 2 mts),4,Chico,-68.8387773537,-32.867644839,4,Cuarta Oeste,1173332.70145,no
18222,Eucalyptus,05/08/2011 11:46,Alto (> 8 mts),140,Grande,-68.8387669628,-32.8676006426,4,Cuarta Oeste,1173332.70145,no
18224,Morera,28/07/2011 13:42,Alto (> 8 mts),147,Grande,-68.8394966922,-32.8683648952,4,Cuarta Oeste,1173332.70145,no
18226,Morera,29/07/2011 13:43,Alto (> 8 mts),150,Grande,-68.8392460046,-32.8684011524,4,Cuarta Oeste,1173332.70145,no
18227,Morera,29/07/2011 13:42,Alto (> 8 mts),155,Grande,-68.8391694006,-32.8684106894,4,Cuarta Oeste,1173332.70145,no
18229,Morera,29/07/2011 13:35,Alto (> 8 mts),152,Grande,-68.8390439065,-32.8682517523,4,Cuarta Oeste,1173332.70145,no
18231,Paraiso,29/07/2011 13:33,Muy bajo (1 - 2 mts),4,Chico,-68.839014842,-32.8681346749,4,Cuarta Oeste,1173332.70145,no
18234,Pltano,29/07/2011 10:58,Alto (> 8 mts),160,Grande,-68.8389517866,-32.8678361157,4,Cuarta Oeste,1173332.70145,no
18236,Paraiso,29/07/2011 10:51,Alto (> 8 mts),150,Grande,-68.8388789921,-32.8675561801,4,Cuarta Oeste,1173332.70145,no
18237,Pltano,29/07/2011 10:43,Alto (> 8 mts),159,Grande,-68.8388403718,-32.8673989334,4,Cuarta Oeste,1173332.70145,no
18238,Morera,29/07/2011 10:39,Alto (> 8 mts),87,Grande,-68.8389667039,-32.8673523,4,Cuarta Oeste,1173332.70145,no
18239,Pltano,29/07/2011 10:38,Alto (> 8 mts),150,Grande,-68.839042247,-32.8673368907,4,Cuarta Oeste,1173332.70145,no
18240,Morera,29/07/2011 10:38,Alto (> 8 mts),140,Grande,-68.8391057369,-32.8673273612,4,Cuarta Oeste,1173332.70145,no
18243,Pltano,29/07/2011 10:33,Alto (> 8 mts),186,Grande,-68.839304192,-32.8672929939,4,Cuarta Oeste,1173332.70145,no
18247,Morera,29/07/2011 10:14,Alto (> 8 mts),120,Grande,-68.839475175,-32.8675141178,4,Cuarta Oeste,1173332.70145,no
18248,Morera,29/07/2011 09:52,Alto (> 8 mts),160,Grande,-68.8394807055,-32.867631458,4,Cuarta Oeste,1173332.70145,si
18249,Morera,29/07/2011 09:45,Alto (> 8 mts),141,Grande,-68.8394801402,-32.8676949546,4,Cuarta Oeste,1173332.70145,no
18250,Fresno europeo,29/07/2011 09:38,Alto (> 8 mts),140,Grande,-68.8394917878,-32.8678216919,4,Cuarta Oeste,1173332.70145,si
18251,Ligustro,28/07/2011 13:57,Medio (4 - 8 mts),35,Mediano,-68.8395030987,-32.8679153158,4,Cuarta Oeste,1173332.70145,no
18253,Fresno europeo,28/07/2011 13:53,Medio (4 - 8 mts),60,Mediano,-68.8395172942,-32.8680470392,4,Cuarta Oeste,1173332.70145,no
18254,Fresno europeo,28/07/2011 13:51,Alto (> 8 mts),143,Grande,-68.8395192543,-32.8681404626,4,Cuarta Oeste,1173332.70145,no
18258,Palo borracho,08/08/2011 09:46,Bajo (2 - 4 mts),70,Grande,-68.839083392,-32.8689070645,4,Cuarta Oeste,1173332.70145,no
18259,Ligustro,08/08/2011 09:45,Bajo (2 - 4 mts),30,Mediano,-68.8391012085,-32.8689812067,4,Cuarta Oeste,1173332.70145,no
18262,Morera,08/08/2011 09:38,Bajo (2 - 4 mts),14,Chico,-68.8391599083,-32.8692487743,4,Cuarta Oeste,1173332.70145,no
18265,Jacarand,08/08/2011 09:13,Medio (4 - 8 mts),80,Grande,-68.8392813833,-32.8696973837,4,Cuarta Oeste,1173332.70145,no
18267,Morera,04/08/2011 10:26,Alto (> 8 mts),90,Grande,-68.8394230711,-32.869756458,4,Cuarta Oeste,1173332.70145,no
18268,Morera,04/08/2011 10:25,Alto (> 8 mts),95,Grande,-68.8394033747,-32.8696977694,4,Cuarta Oeste,1173332.70145,no
18269,Morera,04/08/2011 10:23,Alto (> 8 mts),122,Grande,-68.839384489,-32.8696291235,4,Cuarta Oeste,1173332.70145,no
18270,Morera,04/08/2011 10:21,Alto (> 8 mts),100,Grande,-68.8393583115,-32.8695228702,4,Cuarta Oeste,1173332.70145,no
18271,Morera,04/08/2011 10:18,Alto (> 8 mts),120,Grande,-68.8393431417,-32.8694615626,4,Cuarta Oeste,1173332.70145,no
18272,Fresno europeo,04/08/2011 10:17,Medio (4 - 8 mts),30,Mediano,-68.8393173486,-32.8693614143,4,Cuarta Oeste,1173332.70145,no
18275,Morera,04/08/2011 10:10,Alto (> 8 mts),185,Grande,-68.8392322989,-32.8690036137,4,Cuarta Oeste,1173332.70145,si
18276,Morera,04/08/2011 10:06,Alto (> 8 mts),135,Grande,-68.8391956196,-32.8688488691,4,Cuarta Oeste,1173332.70145,no
18278,Ailanthus,04/08/2011 09:59,Alto (> 8 mts),140,Grande,-68.8391487384,-32.8686575595,4,Cuarta Oeste,1173332.70145,no
18279,Paraiso,04/08/2011 09:58,Alto (> 8 mts),155,Grande,-68.8391278355,-32.8685767408,4,Cuarta Oeste,1173332.70145,si
18280,Caducifolio,04/08/2011 09:55,Muy bajo (1 - 2 mts),5,Chico,-68.8391638075,-32.8685372026,4,Cuarta Oeste,1173332.70145,no
18285,Morera,04/08/2011 11:16,Alto (> 8 mts),135,Grande,-68.8394937331,-32.8684879592,4,Cuarta Oeste,1173332.70145,no
18286,Paraiso,04/08/2011 11:14,Alto (> 8 mts),180,Grande,-68.8395506999,-32.8685305274,4,Cuarta Oeste,1173332.70145,no
18290,Morera,04/08/2011 11:05,Alto (> 8 mts),150,Grande,-68.8395729498,-32.8688200485,4,Cuarta Oeste,1173332.70145,no
18294,Morera,04/08/2011 10:53,Alto (> 8 mts),200,Grande,-68.839587525,-32.8691517105,4,Cuarta Oeste,1173332.70145,no
18296,Morera,04/08/2011 10:44,Alto (> 8 mts),130,Grande,-68.8395951824,-32.869349552,4,Cuarta Oeste,1173332.70145,no
18297,Morera,04/08/2011 10:43,Alto (> 8 mts),130,Grande,-68.8395972066,-32.8694121322,4,Cuarta Oeste,1173332.70145,no
18298,Morera,04/08/2011 10:39,Alto (> 8 mts),125,Grande,-68.8396004862,-32.8694896821,4,Cuarta Oeste,1173332.70145,si
18299,Morera,04/08/2011 10:37,Alto (> 8 mts),130,Grande,-68.8396047528,-32.8696124082,4,Cuarta Oeste,1173332.70145,no
18300,Morera,04/08/2011 10:35,Alto (> 8 mts),128,Grande,-68.8396106937,-32.8697547934,4,Cuarta Oeste,1173332.70145,no
18301,Morera,04/08/2011 10:32,Alto (> 8 mts),150,Grande,-68.8396160211,-32.8698225175,4,Cuarta Oeste,1173332.70145,no
18303,Morera,03/08/2011 09:31,Alto (> 8 mts),145,Grande,-68.8387327586,-32.8684693479,4,Cuarta Oeste,1173332.70145,no
18307,Pltano,03/08/2011 09:18,Alto (> 8 mts),220,Grande,-68.8383181333,-32.8685212706,4,Cuarta Oeste,1173332.70145,no
18308,Pltano,03/08/2011 09:16,Alto (> 8 mts),250,Grande,-68.8382527353,-32.8685301669,4,Cuarta Oeste,1173332.70145,no
18309,Pltano,03/08/2011 09:15,Alto (> 8 mts),190,Grande,-68.8381716792,-32.8685394596,4,Cuarta Oeste,1173332.70145,no
18313,Morera,03/08/2011 09:08,Alto (> 8 mts),105,Grande,-68.8378557179,-32.8685744672,4,Cuarta Oeste,1173332.70145,si
18314,Morera,03/08/2011 09:02,Alto (> 8 mts),140,Grande,-68.8377042679,-32.8685642647,4,Cuarta Oeste,1173332.70145,si
18320,Pltano,03/08/2011 08:32,Alto (> 8 mts),230,Grande,-68.8375607112,-32.8679894258,4,Cuarta Oeste,1173332.70145,no
18321,Pltano,01/08/2011 13:10,Alto (> 8 mts),180,Grande,-68.8375347371,-32.8678779426,4,Cuarta Oeste,1173332.70145,no
18322,Pltano,01/08/2011 13:08,Alto (> 8 mts),198,Grande,-68.837520645,-32.8678130023,4,Cuarta Oeste,1173332.70145,no
18323,Pltano,01/08/2011 13:07,Alto (> 8 mts),180,Grande,-68.8375063333,-32.8677513078,4,Cuarta Oeste,1173332.70145,no
18326,Pltano,02/08/2011 10:34,Alto (> 8 mts),160,Grande,-68.8377403196,-32.8675748387,4,Cuarta Oeste,1173332.70145,no
18327,Morera,02/08/2011 10:28,Alto (> 8 mts),170,Grande,-68.8378119379,-32.8675616271,4,Cuarta Oeste,1173332.70145,si
18328,Pltano,02/08/2011 10:27,Alto (> 8 mts),190,Grande,-68.8379003342,-32.8675425356,4,Cuarta Oeste,1173332.70145,no
18329,Fresno europeo,02/08/2011 10:25,Bajo (2 - 4 mts),35,Mediano,-68.8379909297,-32.867530903,4,Cuarta Oeste,1173332.70145,no
18331,Morera,02/08/2011 10:22,Alto (> 8 mts),130,Grande,-68.8381821634,-32.8675003405,4,Cuarta Oeste,1173332.70145,no
18332,Morera,02/08/2011 10:19,Alto (> 8 mts),160,Grande,-68.8382610374,-32.8674883597,4,Cuarta Oeste,1173332.70145,si
18334,Pltano,02/08/2011 10:12,Alto (> 8 mts),148,Grande,-68.8384860179,-32.8674496972,4,Cuarta Oeste,1173332.70145,si
18336,Morera,02/08/2011 10:09,Alto (> 8 mts),145,Grande,-68.8386100226,-32.8674735718,4,Cuarta Oeste,1173332.70145,no
18337,Morera,02/08/2011 10:07,Alto (> 8 mts),142,Grande,-68.8386230796,-32.8675204768,4,Cuarta Oeste,1173332.70145,no
18340,Morera,02/08/2011 09:57,Alto (> 8 mts),160,Grande,-68.8387087534,-32.8678837899,4,Cuarta Oeste,1173332.70145,no
18344,Morera,29/07/2011 14:23,Alto (> 8 mts),120,Grande,-68.8374527033,-32.8686459743,4,Cuarta Oeste,1173332.70145,no
18350,Morera,01/08/2011 08:42,Alto (> 8 mts),175,Grande,-68.8367514871,-32.8687384028,4,Cuarta Oeste,1173332.70145,si
18351,Paraiso,01/08/2011 08:39,Alto (> 8 mts),150,Grande,-68.8365469362,-32.8687659142,4,Cuarta Oeste,1173332.70145,no
18352,Pltano,01/08/2011 11:00,Alto (> 8 mts),240,Grande,-68.8364300719,-32.8686827082,4,Cuarta Oeste,1173332.70145,no
18353,Pltano,01/08/2011 10:56,Alto (> 8 mts),215,Grande,-68.83639481,-32.8685676058,4,Cuarta Oeste,1173332.70145,no
18354,Pltano,01/08/2011 10:55,Alto (> 8 mts),185,Grande,-68.8363790972,-32.8685128524,4,Cuarta Oeste,1173332.70145,no
18355,Pltano,01/08/2011 10:54,Alto (> 8 mts),180,Grande,-68.8363649403,-32.8684253695,4,Cuarta Oeste,1173332.70145,no
18356,Pltano,01/08/2011 10:50,Alto (> 8 mts),210,Grande,-68.8363351448,-32.8683009869,4,Cuarta Oeste,1173332.70145,no
18357,Paraiso,01/08/2011 10:48,Alto (> 8 mts),140,Grande,-68.8363202284,-32.8682361824,4,Cuarta Oeste,1173332.70145,no
18358,Pltano,01/08/2011 10:44,Alto (> 8 mts),225,Grande,-68.8362696973,-32.8680414837,4,Cuarta Oeste,1173332.70145,si
18359,Paraiso sombrilla,01/08/2011 10:42,Alto (> 8 mts),115,Grande,-68.8362551861,-32.8679724851,4,Cuarta Oeste,1173332.70145,no
18360,Pltano,01/08/2011 10:35,Alto (> 8 mts),165,Grande,-68.8362979519,-32.8678413445,4,Cuarta Oeste,1173332.70145,no
18361,Morera,01/08/2011 10:33,Bajo (2 - 4 mts),25,Mediano,-68.8364407461,-32.8678153822,4,Cuarta Oeste,1173332.70145,no
18363,Caducifolio,01/08/2011 10:31,Muy bajo (1 - 2 mts),6,Chico,-68.8366579707,-32.8677758282,4,Cuarta Oeste,1173332.70145,no
18364,Fresno europeo,01/08/2011 10:30,Medio (4 - 8 mts),90,Grande,-68.8367714698,-32.8677556395,4,Cuarta Oeste,1173332.70145,no
18365,Pltano,01/08/2011 10:29,Alto (> 8 mts),170,Grande,-68.8368700884,-32.8677383068,4,Cuarta Oeste,1173332.70145,si
18366,Pltano,01/08/2011 10:28,Alto (> 8 mts),155,Grande,-68.8369535552,-32.867727415,4,Cuarta Oeste,1173332.70145,no
18367,Pltano,01/08/2011 10:26,Alto (> 8 mts),168,Grande,-68.8370242096,-32.8677114569,4,Cuarta Oeste,1173332.70145,no
18369,Pltano,01/08/2011 10:23,Alto (> 8 mts),165,Grande,-68.8371371923,-32.8676860861,4,Cuarta Oeste,1173332.70145,si
18371,Morera,01/08/2011 10:21,Alto (> 8 mts),110,Grande,-68.83735285,-32.8677102949,4,Cuarta Oeste,1173332.70145,no
18372,Morera,01/08/2011 10:20,Alto (> 8 mts),102,Grande,-68.8373641079,-32.8677585168,4,Cuarta Oeste,1173332.70145,no
18374,Morera,29/07/2011 14:16,Alto (> 8 mts),160,Grande,-68.8374117302,-32.8679511807,4,Cuarta Oeste,1173332.70145,no
18378,Paraiso,29/07/2011 14:11,Alto (> 8 mts),160,Grande,-68.8374616591,-32.8681681031,4,Cuarta Oeste,1173332.70145,si
18379,Morera,29/07/2011 13:49,Medio (4 - 8 mts),50,Mediano,-68.8374954762,-32.8683144921,4,Cuarta Oeste,1173332.70145,no
18380,Paraiso,29/07/2011 13:45,Bajo (2 - 4 mts),28,Mediano,-68.83752984,-32.868454119,4,Cuarta Oeste,1173332.70145,no
18381,Paraiso,29/07/2011 13:41,Medio (4 - 8 mts),145,Grande,-68.8375408606,-32.8685031017,4,Cuarta Oeste,1173332.70145,no
18385,Morera,02/08/2011 15:22,Alto (> 8 mts),190,Grande,-68.8391431804,-32.8696646549,4,Cuarta Oeste,1173332.70145,no
18386,Morera,02/08/2011 15:14,Alto (> 8 mts),150,Grande,-68.8391285896,-32.8695792456,4,Cuarta Oeste,1173332.70145,si
18387,Morera,02/08/2011 15:12,Alto (> 8 mts),155,Grande,-68.8391015119,-32.8694858854,4,Cuarta Oeste,1173332.70145,no
18388,Morera,02/08/2011 15:10,Alto (> 8 mts),168,Grande,-68.839078479,-32.8694010965,4,Cuarta Oeste,1173332.70145,no
18389,Morera,02/08/2011 15:08,Alto (> 8 mts),170,Grande,-68.839055151,-32.8693022408,4,Cuarta Oeste,1173332.70145,no
18390,Morera,02/08/2011 15:06,Alto (> 8 mts),115,Grande,-68.8390446195,-32.8692173778,4,Cuarta Oeste,1173332.70145,no
18391,Morera,02/08/2011 15:07,Medio (4 - 8 mts),48,Mediano,-68.83896395,-32.8692170035,4,Cuarta Oeste,1173332.70145,no
18392,Morera,02/08/2011 15:30,Alto (> 8 mts),150,Grande,-68.8389369502,-32.869028685,4,Cuarta Oeste,1173332.70145,si
18395,Morera,02/08/2011 14:33,Alto (> 8 mts),189,Grande,-68.8389227321,-32.8687892767,4,Cuarta Oeste,1173332.70145,no
18396,Morera,02/08/2011 14:07,Alto (> 8 mts),180,Grande,-68.8389041925,-32.868701518,4,Cuarta Oeste,1173332.70145,no
18397,Caducifolio,03/08/2011 09:36,Bajo (2 - 4 mts),50,Mediano,-68.8382485083,-32.8686809248,4,Cuarta Oeste,1173332.70145,si
18401,Caducifolio,09/08/2011 10:02,Medio (4 - 8 mts),77,Grande,-68.840102604,-32.8735164794,4,Cuarta Oeste,1173332.70145,no
18402,Jacarand,09/08/2011 10:00,Bajo (2 - 4 mts),60,Mediano,-68.8400836138,-32.8734404424,4,Cuarta Oeste,1173332.70145,no
18404,Conifera,09/08/2011 09:55,Medio (4 - 8 mts),30,Mediano,-68.8399540721,-32.8735609585,4,Cuarta Oeste,1173332.70145,no
18406,Conifera,09/08/2011 09:52,Medio (4 - 8 mts),30,Mediano,-68.8400091413,-32.8736167184,4,Cuarta Oeste,1173332.70145,no
18407,Caducifolio,09/08/2011 09:51,Bajo (2 - 4 mts),60,Mediano,-68.8401196141,-32.8736241634,4,Cuarta Oeste,1173332.70145,no
18408,Conifera,09/08/2011 09:49,Alto (> 8 mts),180,Grande,-68.8401953819,-32.8736787225,4,Cuarta Oeste,1173332.70145,no
18411,Morera,11/07/2011 11:52,Alto (> 8 mts),145,Grande,-68.8395266512,-32.8738017375,4,Cuarta Oeste,1173332.70145,no
18413,Morera,11/07/2011 11:48,Alto (> 8 mts),180,Grande,-68.8393953033,-32.873894465,4,Cuarta Oeste,1173332.70145,si
18417,Paraiso,11/07/2011 11:26,Medio (4 - 8 mts),145,Grande,-68.8391021458,-32.8739894866,4,Cuarta Oeste,1173332.70145,no
18418,Morera,11/07/2011 11:25,Alto (> 8 mts),140,Grande,-68.8390902049,-32.8739433514,4,Cuarta Oeste,1173332.70145,no
18419,Olmo comun,11/07/2011 11:15,Medio (4 - 8 mts),70,Grande,-68.8390380086,-32.8737632602,4,Cuarta Oeste,1173332.70145,no
18420,Morera,11/07/2011 11:07,Alto (> 8 mts),150,Grande,-68.8390288688,-32.8737411596,4,Cuarta Oeste,1173332.70145,no
18423,Morera,11/07/2011 11:02,Alto (> 8 mts),180,Grande,-68.8389483213,-32.8734293377,4,Cuarta Oeste,1173332.70145,no
18424,Paraiso,11/07/2011 11:01,Alto (> 8 mts),220,Grande,-68.8389398326,-32.8733964149,4,Cuarta Oeste,1173332.70145,no
18425,Paraiso,11/07/2011 11:00,Alto (> 8 mts),140,Grande,-68.838928676,-32.8733615952,4,Cuarta Oeste,1173332.70145,no
18430,Morera,11/07/2011 10:52,Alto (> 8 mts),154,Grande,-68.8388791734,-32.8730235766,4,Cuarta Oeste,1173332.70145,no
18431,Paraiso,11/07/2011 10:51,Medio (4 - 8 mts),100,Grande,-68.8389494096,-32.8730047315,4,Cuarta Oeste,1173332.70145,no
18432,Paraiso,11/07/2011 10:49,Bajo (2 - 4 mts),52,Mediano,-68.8389809424,-32.8729984602,4,Cuarta Oeste,1173332.70145,si
18433,Paraiso,11/07/2011 10:48,Alto (> 8 mts),160,Grande,-68.8390771433,-32.8729797386,4,Cuarta Oeste,1173332.70145,no
18437,Morera,11/07/2011 10:25,Alto (> 8 mts),100,Grande,-68.8392845123,-32.8729379863,4,Cuarta Oeste,1173332.70145,no
18438,Morera,11/07/2011 10:17,Alto (> 8 mts),130,Grande,-68.8393340037,-32.8729275902,4,Cuarta Oeste,1173332.70145,no
18440,Morera,11/07/2011 10:08,Alto (> 8 mts),110,Grande,-68.8394296584,-32.87291545,4,Cuarta Oeste,1173332.70145,no
18441,Morera,11/07/2011 10:05,Alto (> 8 mts),180,Grande,-68.8395261775,-32.8728979908,4,Cuarta Oeste,1173332.70145,no
18443,Morera,11/07/2011 10:01,Alto (> 8 mts),140,Grande,-68.8396354519,-32.872880905,4,Cuarta Oeste,1173332.70145,no
18444,Morera,11/07/2011 10:00,Alto (> 8 mts),180,Grande,-68.8396794809,-32.8728741275,4,Cuarta Oeste,1173332.70145,no
18448,Paraiso,11/07/2011 09:54,Alto (> 8 mts),178,Grande,-68.8397549006,-32.8730432764,4,Cuarta Oeste,1173332.70145,no
18451,Morera,11/07/2011 09:47,Alto (> 8 mts),145,Grande,-68.8397714488,-32.8732886485,4,Cuarta Oeste,1173332.70145,no
18454,Morera,11/07/2011 09:43,Alto (> 8 mts),170,Grande,-68.8397648185,-32.8735293021,4,Cuarta Oeste,1173332.70145,no
18456,Paraiso,07/07/2011 11:22,Alto (> 8 mts),170,Grande,-68.838733736,-32.8731478229,4,Cuarta Oeste,1173332.70145,no
18463,Paraiso,07/07/2011 11:36,Alto (> 8 mts),111,Grande,-68.8388648055,-32.8736417594,4,Cuarta Oeste,1173332.70145,no
18466,Morera,07/07/2011 11:40,Alto (> 8 mts),155,Grande,-68.8389140689,-32.8738167514,4,Cuarta Oeste,1173332.70145,no
18468,Paraiso,07/07/2011 11:43,Alto (> 8 mts),220,Grande,-68.8389360403,-32.8738982027,4,Cuarta Oeste,1173332.70145,no
18469,Morera,07/07/2011 11:46,Alto (> 8 mts),190,Grande,-68.8389619195,-32.8740049965,4,Cuarta Oeste,1173332.70145,si
18470,Morera,07/07/2011 11:49,Alto (> 8 mts),150,Grande,-68.8389777223,-32.8740704798,4,Cuarta Oeste,1173332.70145,si
18471,Fresno europeo,07/07/2011 11:52,Bajo (2 - 4 mts),40,Mediano,-68.8389936258,-32.8741393897,4,Cuarta Oeste,1173332.70145,no
18472,lamo blanco,07/07/2011 12:02,Alto (> 8 mts),130,Grande,-68.838983377,-32.874193388,1,Parque Central,1655357.93265,no
18473,Paraiso,07/07/2011 12:03,Medio (4 - 8 mts),145,Grande,-68.8389583358,-32.8742140947,1,Parque Central,1655357.93265,no
18474,lamo blanco,11/07/2011 09:33,Alto (> 8 mts),115,Grande,-68.8389333068,-32.8742280387,1,Parque Central,1655357.93265,no
18475,Paraiso,11/07/2011 09:34,Bajo (2 - 4 mts),50,Mediano,-68.8389034506,-32.874252346,1,Parque Central,1655357.93265,no
18476,Morera,11/07/2011 09:36,Alto (> 8 mts),155,Grande,-68.8388034389,-32.874326523,1,Parque Central,1655357.93265,no
18477,Morera,11/07/2011 09:37,Alto (> 8 mts),195,Grande,-68.8387625978,-32.8743811067,1,Parque Central,1655357.93265,no
18478,Fresno americano,11/07/2011 09:39,Medio (4 - 8 mts),90,Grande,-68.8386821459,-32.8744350144,1,Parque Central,1655357.93265,no
18479,Morera,07/07/2011 11:07,Medio (4 - 8 mts),115,Grande,-68.8385267736,-32.8744385109,1,Parque Central,1655357.93265,no
18480,Morera,07/07/2011 11:05,Medio (4 - 8 mts),42,Mediano,-68.8385119082,-32.8743865542,1,Parque Central,1655357.93265,no
18482,Paraiso,07/07/2011 11:02,Alto (> 8 mts),94,Grande,-68.8384800398,-32.8742829986,4,Cuarta Oeste,1173332.70145,no
18486,Fresno europeo,07/07/2011 10:53,Medio (4 - 8 mts),104,Grande,-68.8384278098,-32.8740878686,4,Cuarta Oeste,1173332.70145,no
18490,Paraiso,07/07/2011 10:42,Alto (> 8 mts),180,Grande,-68.838347794,-32.8737902325,4,Cuarta Oeste,1173332.70145,no
18493,Fresno europeo,07/07/2011 10:34,Alto (> 8 mts),105,Grande,-68.838229534,-32.8733636686,4,Cuarta Oeste,1173332.70145,no
18495,Morera,07/07/2011 10:23,Alto (> 8 mts),190,Grande,-68.8382219292,-32.8731384156,4,Cuarta Oeste,1173332.70145,no
18498,Paraiso sombrilla,07/07/2011 10:17,Alto (> 8 mts),180,Grande,-68.838457138,-32.8730962444,4,Cuarta Oeste,1173332.70145,no
18501,Morera,07/07/2011 10:09,Alto (> 8 mts),170,Grande,-68.8386501206,-32.8730611525,4,Cuarta Oeste,1173332.70145,no
18502,Paraiso,07/07/2011 10:06,Alto (> 8 mts),160,Grande,-68.8387127894,-32.8730907187,4,Cuarta Oeste,1173332.70145,no
18504,Paraiso,06/07/2011 13:47,Alto (> 8 mts),210,Grande,-68.8383051508,-32.874677985,1,Parque Central,1655357.93265,no
18508,Morera,06/07/2011 13:30,Alto (> 8 mts),168,Grande,-68.8379767385,-32.8748221917,1,Parque Central,1655357.93265,si
18509,Morera,06/07/2011 13:29,Alto (> 8 mts),155,Grande,-68.8379646608,-32.874765189,1,Parque Central,1655357.93265,si
18510,Morera,06/07/2011 13:26,Alto (> 8 mts),140,Grande,-68.837953305,-32.8747225242,1,Parque Central,1655357.93265,no
18511,Morera,06/07/2011 13:24,Alto (> 8 mts),160,Grande,-68.8379270588,-32.8746417886,1,Parque Central,1655357.93265,si
18512,Morera,06/07/2011 13:19,Alto (> 8 mts),160,Grande,-68.8379142338,-32.8745844243,1,Parque Central,1655357.93265,no
18520,Paraiso,06/07/2011 12:31,Alto (> 8 mts),145,Grande,-68.8377943096,-32.8741335121,4,Cuarta Oeste,1173332.70145,no
18524,Fresno americano,05/07/2011 13:21,Medio (4 - 8 mts),70,Grande,-68.8377215533,-32.8738341456,4,Cuarta Oeste,1173332.70145,no
18526,Fresno europeo,05/07/2011 13:11,Alto (> 8 mts),120,Grande,-68.8376790744,-32.87369009,4,Cuarta Oeste,1173332.70145,no
18528,Paraiso,05/07/2011 13:06,Alto (> 8 mts),250,Grande,-68.8376464793,-32.8735755326,4,Cuarta Oeste,1173332.70145,no
18529,Fresno europeo,05/07/2011 13:04,Alto (> 8 mts),100,Grande,-68.8376215372,-32.8734831668,4,Cuarta Oeste,1173332.70145,no
18531,Paraiso,05/07/2011 13:00,Alto (> 8 mts),300,Grande,-68.8375718727,-32.8732951893,4,Cuarta Oeste,1173332.70145,no
18532,Morera,05/07/2011 12:58,Alto (> 8 mts),125,Grande,-68.8376100871,-32.8732579088,4,Cuarta Oeste,1173332.70145,si
18533,Morera,05/07/2011 12:55,Alto (> 8 mts),140,Grande,-68.8377040399,-32.8732418904,4,Cuarta Oeste,1173332.70145,no
18534,Morera,05/07/2011 12:53,Alto (> 8 mts),140,Grande,-68.8377824891,-32.873231262,4,Cuarta Oeste,1173332.70145,no
18536,Morera,05/07/2011 12:49,Alto (> 8 mts),190,Grande,-68.837965275,-32.8731939885,4,Cuarta Oeste,1173332.70145,no
18537,Morera,05/07/2011 12:46,Alto (> 8 mts),125,Grande,-68.8380420031,-32.87317908,4,Cuarta Oeste,1173332.70145,no
18540,Morera,05/07/2011 12:34,Alto (> 8 mts),117,Grande,-68.8381742736,-32.8734321258,4,Cuarta Oeste,1173332.70145,no
18548,Morera,05/07/2011 12:15,Alto (> 8 mts),198,Grande,-68.8384075606,-32.8742459716,4,Cuarta Oeste,1173332.70145,no
18550,Paraiso,05/07/2011 12:12,Alto (> 8 mts),240,Grande,-68.8384087898,-32.8746044361,1,Parque Central,1655357.93265,no
18552,Paraiso,07/07/2011 11:30,Alto (> 8 mts),140,Grande,-68.8375747726,-32.8738144785,4,Cuarta Oeste,1173332.70145,si
18553,Paraiso,07/07/2011 11:28,Alto (> 8 mts),130,Grande,-68.837553656,-32.8737337495,4,Cuarta Oeste,1173332.70145,no
18554,Paraiso,07/07/2011 11:26,Alto (> 8 mts),160,Grande,-68.8375127943,-32.8735878475,4,Cuarta Oeste,1173332.70145,no
18555,Paraiso,07/07/2011 11:22,Alto (> 8 mts),150,Grande,-68.83750378,-32.8735363995,4,Cuarta Oeste,1173332.70145,no
